OBJECTID,RouteIdentifier,BeginAccumulatedRouteMile,EndAccumulatedRouteMile,DividedIndicator,SnapshotDate,BeginStateRouteMilepost,BeginAheadBackIndicator,EndStateRouteMilepost,EndAheadBackIndicator,LRSDate,SHAPESTLength
823,005LX12360i,0,0.150000005960464,N,2022/02/05 00:00:00+00,0,A,0.150000005960464,A,2021/12/31 00:00:00+00,798.470525692266
824,002LX11966i,0.100000001490116,0.109999999403954,N,2022/02/05 00:00:00+00,0.100000001490116,A,0.109999999403954,A,2021/12/31 00:00:00+00,49.6318550211919
825,002i,283.170013427734,283.200012207031,N,2022/02/05 00:00:00+00,291.269989013672,A,291.299987792969,A,2021/12/31 00:00:00+00,200.119044615202
826,002i,273.399993896484,275.140014648438,Y,2022/02/05 00:00:00+00,281.480010986328,A,283.220001220703,A,2021/12/31 00:00:00+00,9171.59687708045
827,005P101347i,0,0.689999997615814,N,2022/02/05 00:00:00+00,0,A,0.689999997615814,A,2021/12/31 00:00:00+00,3622.065702102
828,002R100880i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1416.37560205089
829,005R122544i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1587.58000047019
830,005Q116663Ri,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1259.17985455539
831,002i,288.809997558594,290.510009765625,N,2022/02/05 00:00:00+00,296.910003662109,A,298.609985351562,A,2021/12/31 00:00:00+00,8967.75686176127
832,002i,270.989990234375,271.720001220703,Y,2022/02/05 00:00:00+00,279.070007324219,A,279.799987792969,A,2021/12/31 00:00:00+00,3884.24275080373
833,003LX03829d,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,288.754750942553
834,005LX13183i,0,0.419999986886978,N,2022/02/05 00:00:00+00,0,A,0.419999986886978,A,2021/12/31 00:00:00+00,2273.84304632339
835,005FI15406i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,959.248782370516
836,002i,268.790008544922,268.920013427734,Y,2022/02/05 00:00:00+00,276.869995117188,A,277,A,2021/12/31 00:00:00+00,715.986573133617
837,002i,306.940002441406,313.489990234375,Y,2022/02/05 00:00:00+00,315.040008544922,A,321.660003662109,A,2021/12/31 00:00:00+00,34521.3081687056
838,002i,267.670013427734,268.790008544922,N,2022/02/05 00:00:00+00,275.75,A,276.869995117188,A,2021/12/31 00:00:00+00,5936.20093293299
839,004d,60.560001373291,61.3899993896484,Y,2022/02/05 00:00:00+00,60.5699996948242,A,61.4000015258789,A,2021/12/31 00:00:00+00,4368.12747361304
840,005P113461i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1501.13030177939
841,003i,53.4000015258789,59.810001373291,N,2022/02/05 00:00:00+00,53.4500007629395,A,60.0200004577637,A,2021/12/31 00:00:00+00,33801.2889512737
842,002P100194i,0,0.75,N,2022/02/05 00:00:00+00,0,A,0.75,A,2021/12/31 00:00:00+00,3931.33592448074
843,002i,267.130004882812,267.670013427734,Y,2022/02/05 00:00:00+00,275.209991455078,A,275.75,A,2021/12/31 00:00:00+00,2885.0587174373
844,002R111977i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1355.01677400059
845,003i,34.2799987792969,53.4000015258789,Y,2022/02/05 00:00:00+00,34.310001373291,A,53.4500007629395,A,2021/12/31 00:00:00+00,101135.444474001
846,005CD16563i,0,1.64999997615814,N,2022/02/05 00:00:00+00,0,A,1.64999997615814,A,2021/12/31 00:00:00+00,8703.1803165391
847,002Q511964i,0,0.259999990463257,N,2022/02/05 00:00:00+00,0,A,0.259999990463257,A,2021/12/31 00:00:00+00,1408.92364118759
848,005Q514431i,0,0.629999995231628,N,2022/02/05 00:00:00+00,0,A,0.629999995231628,A,2021/12/31 00:00:00+00,3418.63054153525
849,002i,124.160003662109,267.130004882812,N,2022/02/05 00:00:00+00,131.020004272461,A,275.209991455078,A,2021/12/31 00:00:00+00,754489.303738862
850,005R117574i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1091.09555084314
851,004COKELSOi,0,0.200000002980232,N,2022/02/05 00:00:00+00,61.7200012207031,A,61.9199981689453,A,2021/12/31 00:00:00+00,1040.05066182918
852,002P200194i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1737.56272790266
853,005Q112385i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1417.01571461398
854,005LX16812d,0,0.0700000002980232,N,2022/02/05 00:00:00+00,0,A,0.0700000002980232,A,2021/12/31 00:00:00+00,322.879671467307
855,003S104787i,0,0.579999983310699,N,2022/02/05 00:00:00+00,0,A,0.579999983310699,A,2021/12/31 00:00:00+00,3088.40760997717
856,005LX08273d,0.159999996423721,0.189999997615814,Y,2022/02/05 00:00:00+00,0.159999996423721,A,0.189999997615814,A,2021/12/31 00:00:00+00,163.594390774053
857,002W110515i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1651.71258333198
858,002i,123.819999694824,124.160003662109,Y,2022/02/05 00:00:00+00,130.679992675781,A,131.020004272461,A,2021/12/31 00:00:00+00,1814.97568741291
859,002i,281.089996337891,283.170013427734,Y,2022/02/05 00:00:00+00,289.190002441406,A,291.269989013672,A,2021/12/31 00:00:00+00,10973.1176620415
860,005LX05265d,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,749.488001998551
861,005R116666i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1345.80721146621
862,002i,120.839996337891,123.819999694824,N,2022/02/05 00:00:00+00,120.639999389648,A,130.679992675781,A,2021/12/31 00:00:00+00,15752.8640965648
863,002i,119.180000305176,120.839996337891,Y,2022/02/05 00:00:00+00,119.129997253418,A,120.639999389648,A,2021/12/31 00:00:00+00,8758.03222501877
864,005Q116139i,0,0.389999985694885,N,2022/02/05 00:00:00+00,0,A,0.389999985694885,A,2021/12/31 00:00:00+00,2076.11072214357
865,005Q518163i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1505.81273424012
866,005R116154i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1709.20180528965
867,005LX16812i,0,0.0700000002980232,N,2022/02/05 00:00:00+00,0,A,0.0700000002980232,A,2021/12/31 00:00:00+00,322.879671467307
868,005LX11901i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,699.491282007767
869,005Q122149i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,2312.45929298691
870,005Q119958i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2425.74533783903
871,005R116224i,0,0.870000004768372,N,2022/02/05 00:00:00+00,0,A,0.870000004768372,A,2021/12/31 00:00:00+00,4767.19319693258
872,002i,118.970001220703,119.180000305176,N,2022/02/05 00:00:00+00,118.919998168945,A,119.129997253418,A,2021/12/31 00:00:00+00,1128.71077051944
873,005Q116649Ri,0,0.550000011920929,N,2022/02/05 00:00:00+00,0,A,0.550000011920929,A,2021/12/31 00:00:00+00,2885.40527443258
874,005LX00747d,0.0500000007450581,0.180000007152557,Y,2022/02/05 00:00:00+00,0.0500000007450581,A,0.180000007152557,A,2021/12/31 00:00:00+00,714.882255161473
875,005P115375i,0,0.490000009536743,N,2022/02/05 00:00:00+00,0,A,0.490000009536743,A,2021/12/31 00:00:00+00,2664.55426534362
876,005Q106394i,0,0.550000011920929,N,2022/02/05 00:00:00+00,0,A,0.550000011920929,A,2021/12/31 00:00:00+00,2836.55608929286
877,002i,104.080001831055,118.959999084473,Y,2022/02/05 00:00:00+00,104.019996643066,A,118.900001525879,A,2021/12/31 00:00:00+00,78525.7346920866
878,002i,284.619995117188,284.670013427734,N,2022/02/05 00:00:00+00,292.720001220703,A,292.769989013672,A,2021/12/31 00:00:00+00,241.348809918119
879,002LX11966d,0.100000001490116,0.109999999403954,N,2022/02/05 00:00:00+00,0.100000001490116,A,0.109999999403954,A,2021/12/31 00:00:00+00,49.6318550211919
880,003P103418i,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,553.309882282476
881,005P114649i,0,0.349999994039536,N,2022/02/05 00:00:00+00,0,A,0.349999994039536,A,2021/12/31 00:00:00+00,1820.62544696582
882,005P117744i,0,0.389999985694885,N,2022/02/05 00:00:00+00,0,A,0.389999985694885,A,2021/12/31 00:00:00+00,2147.83706949185
883,002i,70.9899978637695,104.080001831055,N,2022/02/05 00:00:00+00,70.8899993896484,A,104.019996643066,A,2021/12/31 00:00:00+00,174497.323592937
884,002i,60.2299995422363,70.9899978637695,Y,2022/02/05 00:00:00+00,60.1500015258789,A,70.8899993896484,A,2021/12/31 00:00:00+00,56687.3351425931
885,005LX25379i,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,271.177861563547
886,005P109487i,0,0.379999995231628,N,2022/02/05 00:00:00+00,0,A,0.379999995231628,A,2021/12/31 00:00:00+00,2010.98481850521
887,002LX00239d,0,0.150000005960464,N,2022/02/05 00:00:00+00,0,A,0.150000005960464,A,2021/12/31 00:00:00+00,832.077193910605
888,004COKELSOd,0.150000005960464,0.200000002980232,N,2022/02/05 00:00:00+00,61.8699989318848,A,61.9199981689453,A,2021/12/31 00:00:00+00,246.209279580152
889,003Q105328i,0,0.509999990463257,N,2022/02/05 00:00:00+00,0,A,0.509999990463257,A,2021/12/31 00:00:00+00,2759.71767822249
890,003LX03932i,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,660.666083285373
891,005Q216818i,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,860.941848942624
892,002i,0.129999995231628,12.8900003433228,Y,2022/02/05 00:00:00+00,0,A,12.8100004196167,A,2021/12/31 00:00:00+00,67248.7523313209
893,005LX10279d,0,0.209999993443489,N,2022/02/05 00:00:00+00,0,A,0.209999993443489,A,2021/12/31 00:00:00+00,1108.84067725778
894,002FI00126i,0,1.22000002861023,N,2022/02/05 00:00:00+00,0,A,1.22000002861023,A,2021/12/31 00:00:00+00,6418.56160745236
895,002FD00504i,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,560.227353843362
896,002FD00504i,0.109999999403954,0.150000005960464,Y,2022/02/05 00:00:00+00,0.109999999403954,A,0.150000005960464,A,2021/12/31 00:00:00+00,245.429544872901
897,005R125326i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1529.5336123766
898,002FD00504d,0.150000005960464,0.189999997615814,N,2022/02/05 00:00:00+00,0.150000005960464,A,0.189999997615814,A,2021/12/31 00:00:00+00,161.495371019482
899,002R101437i,0,0.209999993443489,N,2022/02/05 00:00:00+00,0,A,0.209999993443489,A,2021/12/31 00:00:00+00,1115.86699776253
900,002i,283.390014648438,283.470001220703,N,2022/02/05 00:00:00+00,291.489990234375,A,291.570007324219,A,2021/12/31 00:00:00+00,447.798128642889
901,002R100275i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1698.61201515342
902,002i,278.730010986328,281.089996337891,N,2022/02/05 00:00:00+00,286.869995117188,A,289.190002441406,A,2021/12/31 00:00:00+00,12466.6693578936
903,005LX17276i,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,649.482081772842
904,005LX22107i,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,622.390712822678
905,002P128175i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1493.5964157848
906,002FD00504d,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,560.227353843362
907,002Q100262i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1187.90913378519
908,002FI00389i,0.0199999995529652,0.280000001192093,N,2022/02/05 00:00:00+00,0.0199999995529652,A,0.280000001192093,A,2021/12/31 00:00:00+00,1332.6218025564
909,002FD00186i,0,0.660000026226044,N,2022/02/05 00:00:00+00,0,A,0.660000026226044,A,2021/12/31 00:00:00+00,3450.65013501507
910,005LX00158i,0,0.129999995231628,Y,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,719.918291560413
911,005P116422i,0,0.560000002384186,N,2022/02/05 00:00:00+00,0,A,0.560000002384186,A,2021/12/31 00:00:00+00,2973.15632740677
912,005Q216562Ri,0,0.0599999986588955,N,2022/02/05 00:00:00+00,0,A,0.0599999986588955,A,2021/12/31 00:00:00+00,389.304898366265
913,002R128265i,0,1.25999999046326,N,2022/02/05 00:00:00+00,0,A,1.25999999046326,A,2021/12/31 00:00:00+00,6634.55245391013
914,002d,326.209991455078,326.339996337891,N,2022/02/05 00:00:00+00,334.380004882812,A,334.510009765625,A,2021/12/31 00:00:00+00,708.883592553512
915,005P100199i,0,0.370000004768372,N,2022/02/05 00:00:00+00,0,A,0.370000004768372,A,2021/12/31 00:00:00+00,1939.80400819873
916,005P219177i,0,0.509999990463257,N,2022/02/05 00:00:00+00,0,A,0.509999990463257,A,2021/12/31 00:00:00+00,2710.83098417305
917,005LX10523i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1250.67232416093
918,002i,285.890014648438,286.25,Y,2022/02/05 00:00:00+00,293.989990234375,A,294.350006103516,A,2021/12/31 00:00:00+00,1945.81251825223
919,005P104955i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1713.37609122209
920,005P110402i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2415.80189660553
921,005CI15785i,0,0.479999989271164,N,2022/02/05 00:00:00+00,0,A,0.479999989271164,A,2021/12/31 00:00:00+00,2479.98757902562
922,005P217427i,0,0.490000009536743,N,2022/02/05 00:00:00+00,0,A,0.490000009536743,A,2021/12/31 00:00:00+00,2661.70851795972
923,005R213289i,0,0.370000004768372,N,2022/02/05 00:00:00+00,0,A,0.370000004768372,A,2021/12/31 00:00:00+00,1964.86736081874
924,002d,313.489990234375,325.720001220703,N,2022/02/05 00:00:00+00,321.660003662109,A,333.890014648438,A,2021/12/31 00:00:00+00,64636.0086394775
925,005LX12352d,0.150000005960464,0.180000007152557,N,2022/02/05 00:00:00+00,0.150000005960464,A,0.180000007152557,A,2021/12/31 00:00:00+00,143.942762149953
926,002d,297.950012207031,306.940002441406,N,2022/02/05 00:00:00+00,306.049987792969,A,315.040008544922,A,2021/12/31 00:00:00+00,47310.3441732377
927,003P103427i,0,0.209999993443489,N,2022/02/05 00:00:00+00,0,A,0.209999993443489,A,2021/12/31 00:00:00+00,1141.23627280167
928,002LX10450d,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,437.046311092155
929,003LX04109i,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,622.866699351029
930,003P104085i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1599.05286102298
931,002Q111898i,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,886.396007344411
932,002i,284.670013427734,285.769989013672,Y,2022/02/05 00:00:00+00,292.769989013672,A,293.869995117188,A,2021/12/31 00:00:00+00,5858.62360520512
933,002d,290.510009765625,297.950012207031,Y,2022/02/05 00:00:00+00,298.609985351562,A,306.049987792969,A,2021/12/31 00:00:00+00,39094.9883730535
934,005P512090i,0,0.259999990463257,N,2022/02/05 00:00:00+00,0,A,0.259999990463257,A,2021/12/31 00:00:00+00,1409.14784465138
935,002d,288.809997558594,290.510009765625,N,2022/02/05 00:00:00+00,296.910003662109,A,298.609985351562,A,2021/12/31 00:00:00+00,8967.75686176127
936,002LX28203d,0.699999988079071,0.720000028610229,N,2022/02/05 00:00:00+00,0.699999988079071,A,0.720000028610229,A,2021/12/31 00:00:00+00,107.838726003959
937,002d,287.640014648438,288.809997558594,Y,2022/02/05 00:00:00+00,295.739990234375,A,296.910003662109,A,2021/12/31 00:00:00+00,6295.75704088009
938,005Q125106i,0,0.330000013113022,N,2022/02/05 00:00:00+00,0,A,0.330000013113022,A,2021/12/31 00:00:00+00,1704.07390193824
939,005LX14402d,0.100000001490116,0.129999995231628,N,2022/02/05 00:00:00+00,0.100000001490116,A,0.129999995231628,A,2021/12/31 00:00:00+00,186.602527136292
940,005LX25482i,0,0.0700000002980232,N,2022/02/05 00:00:00+00,0,A,0.0700000002980232,A,2021/12/31 00:00:00+00,325.298647640728
941,005LX15598i,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,588.481742280425
942,005R113263i,0,0.990000009536743,N,2022/02/05 00:00:00+00,0,A,0.990000009536743,A,2021/12/31 00:00:00+00,5159.89257517142
943,005LX03697i,0.219999998807907,0.239999994635582,N,2022/02/05 00:00:00+00,0.219999998807907,A,0.239999994635582,A,2021/12/31 00:00:00+00,119.068339106155
944,002d,287.450012207031,287.640014648438,N,2022/02/05 00:00:00+00,295.549987792969,A,295.739990234375,A,2021/12/31 00:00:00+00,950.45253564903
945,002d,286.880004882812,287.450012207031,Y,2022/02/05 00:00:00+00,294.980010986328,A,295.549987792969,A,2021/12/31 00:00:00+00,2989.35936817816
946,002S101437i,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,1041.22113474825
947,005LX17276d,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,649.482081772842
948,005LX12352i,0.150000005960464,0.180000007152557,N,2022/02/05 00:00:00+00,0.150000005960464,A,0.180000007152557,A,2021/12/31 00:00:00+00,143.942762149953
949,005Q111708i,0,0.370000004768372,N,2022/02/05 00:00:00+00,0,A,0.370000004768372,A,2021/12/31 00:00:00+00,2008.44479392652
950,002LX11966d,0,0.100000001490116,Y,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,527.608291728032
951,005LX22773d,0,0.0399999991059303,N,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,208.512460011287
952,002LX00851d,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,586.878533262551
953,005Q121308i,0,0.430000007152557,N,2022/02/05 00:00:00+00,0,A,0.430000007152557,A,2021/12/31 00:00:00+00,2409.05658588431
954,005LX22395i,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,728.818941342836
955,005Q112509i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2389.76385496341
956,005R117471i,0,0.409999996423721,N,2022/02/05 00:00:00+00,0,A,0.409999996423721,A,2021/12/31 00:00:00+00,2150.06288760274
957,002i,283.5,283.570007324219,N,2022/02/05 00:00:00+00,291.600006103516,A,291.670013427734,A,2021/12/31 00:00:00+00,372.321247816873
958,002d,286.25,286.880004882812,N,2022/02/05 00:00:00+00,294.350006103516,A,294.980010986328,A,2021/12/31 00:00:00+00,3311.48564355447
959,003Q104901i,0,0.509999990463257,N,2022/02/05 00:00:00+00,0,A,0.509999990463257,A,2021/12/31 00:00:00+00,2748.78582869487
960,002d,285.769989013672,285.890014648438,N,2022/02/05 00:00:00+00,293.869995117188,A,293.989990234375,A,2021/12/31 00:00:00+00,634.764146269245
961,005LX26013d,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1298.37941325604
962,002d,306.940002441406,313.489990234375,Y,2022/02/05 00:00:00+00,315.040008544922,A,321.660003662109,A,2021/12/31 00:00:00+00,34611.8982064072
963,005P317427i,0,0.0900000035762787,N,2022/02/05 00:00:00+00,0,A,0.0900000035762787,A,2021/12/31 00:00:00+00,496.376744756277
964,003P103909i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1524.09141716426
965,005R113000i,0,0.430000007152557,N,2022/02/05 00:00:00+00,0,A,0.430000007152557,A,2021/12/31 00:00:00+00,2310.73303489269
966,005LX02770d,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,522.82653523551
967,005LX19481d,0,0.0199999995529652,Y,2022/02/05 00:00:00+00,0,A,0.0199999995529652,A,2021/12/31 00:00:00+00,159.077712767594
968,003LX04848d,0,0.310000002384186,Y,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1692.86537518194
969,002P100480i,0,0.259999990463257,N,2022/02/05 00:00:00+00,0,A,0.259999990463257,A,2021/12/31 00:00:00+00,1394.70527365186
970,002S100088i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1696.74170533157
971,005P112066i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1440.76337948261
972,002d,284.619995117188,284.670013427734,N,2022/02/05 00:00:00+00,292.720001220703,A,292.769989013672,A,2021/12/31 00:00:00+00,241.348809918119
973,005LX13503i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,679.199022826619
974,002d,283.839996337891,284.019989013672,N,2022/02/05 00:00:00+00,291.940002441406,A,292.119995117188,A,2021/12/31 00:00:00+00,961.534372946734
975,005LX23639d,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,673.81830474757
976,002i,268.920013427734,270.989990234375,N,2022/02/05 00:00:00+00,277,A,279.070007324219,A,2021/12/31 00:00:00+00,10940.4741771625
977,005R116473i,0,0.360000014305115,N,2022/02/05 00:00:00+00,0,A,0.360000014305115,A,2021/12/31 00:00:00+00,1947.84800382002
978,005Q100824i,0,0.769999980926514,N,2022/02/05 00:00:00+00,0,A,0.769999980926514,A,2021/12/31 00:00:00+00,4094.44486216867
979,005LX02108i,0,0.0399999991059303,N,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,223.951883255906
980,002d,283.470001220703,283.5,Y,2022/02/05 00:00:00+00,291.570007324219,A,291.600006103516,A,2021/12/31 00:00:00+00,196.200795144655
981,005LX15118i,0,0.349999994039536,N,2022/02/05 00:00:00+00,0,A,0.349999994039536,A,2021/12/31 00:00:00+00,1839.03032479971
982,002P100097i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1507.40651354096
