,gas_key,gas_name,gas_lat,gas_long,attr_cnt_1mile,attr_cnt_5mile,attr_name,attr_lat,attr_long,distance_to_nearest_attr,crime_coord,crime_county,crime_population,violent_crime,murder_nonnegligent_manslaughter,Rape1,Robbery,aggravated_assault,property_crime,Burglary,larceny_theft,motor_vehicle_theft,Arson,total_crime,exit_name,exit_lat,exit_long,distance_to_nearest_exit,highway,num_EV_in_2_miles_of_gas,num_EV_in_5_miles_of_gas,num_EV_in_10_miles_of_gas,num_EV_in_20_miles_of_gas,num_EV_in_50_miles_of_gas,Closest_EV_Station_name,Closest_EV_Station_lat,Closest_EV_Station_long,distance_to_closest_ev_station,nri_geoid,nri_county,nri_population,nri_build_value,nri_agri_value,nri_area,nri_risk_score,nri_risk_rating,nri_intpt_lat,nri_intpt_long,nri_zipcode,census_tract_area,census_tract_category,traff_cnt_10m_avg,traff_cnt_10m_max,traff_cnt_5m_avg,traff_cnt_5m_max,num_ev_fast_charger_cnt_5mile,num_ev_2_charger_cnt_5mile
238,238,Chevron,47.2660383975452,-123.0096406,0,0,,,,,"47.2660383975452,-123.0096406",Mason,10432.0,53.0,0.0,20.0,5.0,28.0,583.0,66.0,485.0,32.0,1.0,1273.0,,,,,,0,0,3,55,500,Alderbrook Resort & Spa - Tesla Destination,47.347192,-123.067683,6.2387,53045961200.0,Mason,3743.0,438932000.0,1701688.5960477078,25.238556075874005,23.091515913499947,Relatively Moderate,47.2986031,-122.9635943,98546.0,0.0087398085365,1.0,10440.0,29000,11720.0,15000,0,0
239,239,Chevron,47.4661071975452,-123.849218,0,4,World Largest Spruce,47.4781,-123.829844,1.2283,"47.4661071975452,-123.849218",Grays Harbor,23430.0,83.0,1.0,26.0,15.0,41.0,790.0,143.0,603.0,44.0,6.0,1752.0,,,,,,1,1,1,1,30,Lake Quinault Lodge,47.465555,-123.850735,0.0806,53027000300.0,Grays Harbor,3334.0,370406000.0,6247970.993480706,558.2237673424274,26.766186524213005,Relatively High,47.2804542,-123.8016043,98552.0,0.17321958410219,0.0,2300.0,2600,2333.333333333333,2600,0,2
240,240,Chevron,47.5781143975452,-122.2976155,0,15,Comedy Underground,47.6005858,-122.333578,2.2871,"47.5781143975452,-122.2976155",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,3 B,47.5905257,-122.3035394,0.9019,I90,14,254,500,500,500,North Beacon Hill,47.58002,-122.312203,0.6933,53033009500.0,King,5906.0,827442000.0,0.0,1.002340483202,30.780471451208093,Relatively High,47.5783426,-122.2831943,98144.0,0.0006575206810001,2.0,47353.74,240000,57847.74647887324,240000,67,579
241,241,Chevron,47.7417968975452,-122.3448137,0,1,Historic Carousel,47.6701584,-122.3521552,4.967,"47.7417968975452,-122.3448137",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,47.7436959,-122.3297727,0.7119,I5,6,43,386,500,500,"Walgreens - Shoreline, WA #3788",47.7348902,-122.3445775,0.4779,53033021000.0,King,5594.0,659639000.0,0.0,1.01751969723,31.59607571663085,Relatively High,47.7396007,-122.3357847,98133.0,0.000315535892,2.0,43736.013071895424,201000,41710.95238095238,199000,35,58
242,242,Chevron,47.6874587975452,-122.669343,0,3,DSRV Mystic,47.6994567,-122.6241512,2.2618,"47.6874587975452,-122.669343",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0,,,,,,0,15,27,371,500,St. Michael Medical Center - North Garage,47.6583744,-122.6760529,2.0359,53035091205.0,,,,,,,,,,,0.0005184246014999,2.0,19956.176470588234,61000,19172.941176470587,60000,4,46
243,243,Chevron,47.8015080975452,-122.109756,0,26,Efeste Winery,47.7747672,-122.1471672,2.5385,"47.8015080975452,-122.109756",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,5,37,135,500,500,Nelson Johnson 201A,47.8146487,-122.112354,0.9169,53061051912.0,Snohomish,2286.0,325437000.0,10408.858658676463,5.124292848026,19.461293301771803,Relatively Moderate,47.7848399,-122.1063154,98072.0,0.0016152521995001,2.0,39229.17378917379,187000,35592.42424242424,123000,17,78
244,244,Chevron,47.8486839975452,-122.1167502,0,0,,,,,"47.8486839975452,-122.1167502",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,1,10,101,500,500,Albertsons 17520 SR 9 SE,47.838858,-122.1248,0.7756,53061052108.0,Snohomish,5814.0,730915000.0,475650.81740695966,9.034694907724004,20.2284658088344,Relatively Moderate,47.8311543,-122.1027753,98296.0,0.0028186520635002,1.0,35543.96866840731,187000,19342.916666666668,36000,0,19
245,245,Chevron,47.7768974975452,-122.3135036,0,0,,,,,"47.7768974975452,-122.3135036",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,47.778466,-122.3172563,0.2054,I5,9,55,189,500,500,MOUNTLAKE EVCS STATION2,47.787867,-122.31192,0.7623,53033020401.0,King,3426.0,424062000.0,0.0,0.893130760298,28.72803198572456,Relatively High,47.7708201,-122.3195433,98043.0,0.0002774402314999,2.0,41743.1875,199000,38576.649746192896,199000,35,99
246,246,Chevron,47.9216345975452,-122.2289414,0,0,,,,,"47.9216345975452,-122.2289414",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,5,19,66,247,500,Chevrolet of Everett,47.931316,-122.219758,0.7935,53061041904.0,Snohomish,5600.0,403203000.0,0.0,0.552086477596,26.944639343708687,Relatively High,47.916771,-122.238878,98203.0,0.0001714219845,2.0,35593.825136612024,187000,34975.12195121951,182000,19,23
247,247,Chevron,47.9821519975452,-122.201882,0,2,Lake Stevens Monster,47.9969252,-122.1157727,4.1152,"47.9821519975452,-122.201882",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,194,47.9760312,-122.1905599,0.6739,I5,8,14,38,166,500,SNOPUD POWERED MUEVE3105 #2,47.980493,-122.197684,0.2257,53061040700.0,Snohomish,4726.0,814930000.0,13430.755592358842,1.083692560704,28.31159541880156,Relatively High,47.9726652,-122.196742,98201.0,0.0003459091694999,2.0,32457.319587628863,182000,34000.20979020979,182000,20,28
248,248,Chevron,47.8044417975452,-122.5695273,0,0,,,,,"47.8044417975452,-122.5695273",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0,,,,,,2,4,20,444,500,Safeway #186,47.811536,-122.54085,1.4197,53035090101.0,Kitsap,5611.0,641455000.0,390213.7921865527,17.810122708550004,30.06576304587471,Relatively High,47.8586518,-122.5704821,98340.0,0.005944203646503,1.0,13150.574712643678,49000,10640.90909090909,23000,0,10
249,249,Chevron,48.5017133975452,-122.2573619,0,0,,,,,"48.5017133975452,-122.2573619",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0,,,,,,0,7,15,42,189,Fairfield Inn & Suites Burlington - Tesla Supercharger,48.509743,-122.338681,3.7679,53057951502.0,,,,,,,,,,,0.0020177281275,2.0,20116.79389312977,72000,18015.384615384617,68000,9,12
250,250,Chevron,48.9965024975452,-122.2652836,0,0,,,,,"48.9965024975452,-122.2652836",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0,,,,,,0,0,1,23,72,Porch Swing Properties,48.942575,-122.455243,9.3976,53073010202.0,,,,,,,,,,,0.0126361275623142,0.0,4055.8333333333335,10000,2982.3076923076924,6200,0,0
251,251,Chevron,48.9355185975452,-122.7259052,0,0,,,,,"48.9355185975452,-122.7259052",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0,,,,,,0,5,5,34,76,Birch Bay Square - Tesla Supercharger,48.937845,-122.667679,2.6505,53073010407.0,,,,,,,,,,,0.0061614246785001,1.0,8549.850746268658,41000,4930.243902439024,21000,14,6
252,252,Chevron Gas Station,46.9969877975452,-122.8069464,0,0,,,,,"46.9969877975452,-122.8069464",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0,,,,,,4,31,55,68,500,Little PrairieCenter,46.9974506,-122.8222538,0.7229,53067011622.0,Thurston,4414.0,347891000.0,10877.81923074691,0.83661353564,21.68192212886889,Relatively Moderate,46.9987725,-122.7991135,98503.0,0.000308795093,2.0,31788.538011695902,133000,37442.25352112676,133000,28,48
253,253,Chevron Station,48.0830372975452,-121.9751074,0,1,Granite Falls and Fish Ladder,48.1027454,-121.9536498,1.6856,"48.0830372975452,-121.9751074",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,0,0,7,47,500,NORTH COVE PARK STATION 1,48.014624,-122.065442,6.312,53061053604.0,Snohomish,4120.0,406075000.0,1869313.0662290887,6.180260582416,21.6815223683626,Relatively Moderate,48.0805128,-122.0070255,98258.0,0.0019373329594999,2.0,36098.333333333336,138000,9666.666666666666,18000,0,0
254,254,Circle K,46.7285784975452,-120.7005055,0,0,,,,,"46.7285784975452,-120.7005055",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,,,,,,1,1,1,16,31,Naches,46.71653,-120.677423,1.3757,53077003002.0,Yakima,3668.0,339515000.0,19842706.92247124,11.150992170798004,21.06340638694511,Relatively Moderate,46.7105408,-120.672218,98942.0,0.0034254244570002,1.0,10617.391304347826,33000,4714.285714285715,9800,1,0
255,255,Circle K,47.2146711975452,-122.4733892,0,9,Events on 6th,47.2550164,-122.4698862,2.7955,"47.2146711975452,-122.4733892",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,132,47.2152413,-122.4626503,0.5061,I5,21,79,114,207,500,Tacoma Mall,47.21543,-122.47068,0.1377,53053062600.0,Pierce,2977.0,1060311000.0,0.0,2.681918546279999,36.85974607880021,Very High,47.2203846,-122.4773836,98409.0,0.0008296612294999,2.0,41250.55825242718,219000,46249.39698492462,219000,16,157
256,256,Coleman Oil,48.7049048975452,-119.4415227,0,0,,,,,"48.7049048975452,-119.4415227",Okanogan,1421.0,3.0,0.0,0.0,0.0,3.0,16.0,4.0,10.0,2.0,0.0,38.0,,,,,,1,1,1,4,12,City of Tonasket - City Hall,48.705586,-119.438406,0.1499,53047970400.0,Okanogan,3717.0,332608000.0,18126149.379398342,226.07632646227603,26.694544506542275,Relatively High,48.7004711,-119.4968208,98855.0,0.072143927695,0.0,4628.571428571428,6700,4725.0,6700,0,1
257,257,Colville's Too,47.6696737975452,-117.8767617,0,0,,,,,"47.6696737975452,-117.8767617",Lincoln,,,,,,,,,,,,,,,,,,0,0,0,21,77,Sunwest Automotive Engine Inc,47.571657,-117.681671,11.3446,53043960200.0,Lincoln,3115.0,419927000.0,30180882.524882063,544.3653233139876,21.41205106287945,Relatively Moderate,47.7143308,-118.1100198,99122.0,0.1715921432035,0.0,4817.0,9100,3652.857142857143,6600,0,0
258,258,Comdata CFN,47.0535539975452,-120.6612486,0,0,,,,,"47.0535539975452,-120.6612486",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0,101,47.0532219,-120.662653,0.0701,I90,0,0,5,9,61,Ellensburg,46.994236,-120.549197,6.6896,53037975203.0,,,,,,,,,,,0.0191360556484999,0.0,15060.0,33000,13187.5,32000,0,0
259,259,Conoco,46.3082340975452,-120.0206192,0,0,,,,,"46.3082340975452,-120.0206192",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,67,46.3062666,-120.0131528,0.3818,I82,2,2,2,6,44,SS Central Park,46.3227794,-120.015553,1.0348,53077002006.0,,,,,,,,,,,0.00057117883,2.0,9457.241379310344,28000,10167.407407407409,28000,0,8
260,260,Conoco,46.9706967975452,-120.5381169,0,0,,,,,"46.9706967975452,-120.5381169",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0,109,46.973395,-120.5396861,0.2008,I90,5,5,5,6,55,Holiday Inn Express - Ellensburg,46.976691,-120.541869,0.4509,53037975402.0,Kittitas,4855.0,499900000.0,1274945.4761512333,5.477183898394,25.53133786621056,Relatively High,46.9813828,-120.5169346,98926.0,0.0016813760184999,2.0,11640.238095238095,33000,12009.0,33000,22,2
261,261,Conoco,46.2110838975452,-119.7599022,0,0,,,,,"46.2110838975452,-119.7599022",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,82,46.2158647,-119.7456909,0.7563,I82,2,2,2,5,42,Electric Vehicle Infrastructure Transportation Alliance - Prosser,46.219978,-119.785172,1.3569,53005011702.0,,,,,,,,,,,0.0024918642805001,2.0,8922.093023255815,28000,8857.894736842105,25000,1,1
262,262,Conoco,46.2575773975452,-119.9098226,0,0,,,,,"46.2575773975452,-119.9098226",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,73,46.2688004,-119.9148437,0.8126,I82,0,0,4,4,44,Sunnyside High School,46.3232859,-119.993958,6.0687,53077001902.0,Yakima,6417.0,393746000.0,1779344.8236577432,1.863752578098,21.01227787339485,Relatively Moderate,46.2501878,-119.918712,98930.0,0.000565674443,2.0,9123.030303030304,28000,9504.166666666666,28000,0,0
263,263,Conoco,46.2577219975452,-119.9100801,0,0,,,,,"46.2577219975452,-119.9100801",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,73,46.2688004,-119.9148437,0.7994,I82,0,0,4,4,44,Sunnyside High School,46.3232859,-119.993958,6.0531,53077001902.0,Yakima,6417.0,393746000.0,1779344.8236577432,1.863752578098,21.01227787339485,Relatively Moderate,46.2501878,-119.918712,98930.0,0.000565674443,2.0,9123.030303030304,28000,9504.166666666666,28000,0,0
264,264,Conoco,46.3748820975452,-120.3247196,0,0,,,,,"46.3748820975452,-120.3247196",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,52,46.4056644,-120.2842525,2.8742,I82,0,2,5,16,32,CITY OF ZILLAH P&R SOUTH,46.405006,-120.270737,3.3129,53077940005.0,Yakima,4695.0,301423000.0,2271179.840202444,1.982720256848,23.781331966796177,Relatively Moderate,46.3731394,-120.3161842,98953.0,0.0006019689999999,2.0,10467.2131147541,29000,10271.42857142857,29000,0,4
265,265,Conoco,46.3751946975452,-120.3178209,0,0,,,,,"46.3751946975452,-120.3178209",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,52,46.4056644,-120.2842525,2.6471,I82,0,2,5,14,32,CITY OF ZILLAH P&R SOUTH,46.405006,-120.270737,3.0493,53077940005.0,Yakima,4695.0,301423000.0,2271179.840202444,1.982720256848,23.781331966796177,Relatively Moderate,46.3731394,-120.3161842,98953.0,0.0006019689999999,2.0,10578.333333333334,29000,10271.42857142857,29000,0,4
266,266,Conoco,47.0070638975452,-120.5869983,0,0,,,,,"47.0070638975452,-120.5869983",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0,106,47.002554,-120.5864223,0.3131,I90,1,5,5,7,57,Ellensburg,46.994236,-120.549197,1.9918,53037975500.0,Kittitas,5753.0,468458000.0,1016530.3883427426,6.236359272506,23.861377029619007,Relatively Moderate,47.0198906,-120.5839376,98926.0,0.001954957423,2.0,11460.731707317073,33000,13604.0,33000,22,2
267,267,Conoco,46.2517888975452,-119.4744757,0,0,,,,,"46.2517888975452,-119.4744757",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,96,46.2530063,-119.4677765,0.3313,I82,0,1,8,25,33,Hamilton Cellars - Tesla Destination,46.293791,-119.451533,3.1055,53005010807.0,Benton,1082.0,99517000.0,35938629.925574616,37.64917474740999,12.600244633169272,Relatively Low,46.2051364,-119.4105274,99320.0,0.0113534213379998,0.0,12903.555555555557,72000,8995.185185185184,27000,0,3
268,268,Conoco,47.7591865975452,-118.7088659,0,0,,,,,"47.7591865975452,-118.7088659",Lincoln,,,,,,,,,,,,,,,,,,0,0,0,0,11,Lincoln County Museum,47.652922,-118.150361,27.0159,53043960300.0,Lincoln,2714.0,287444000.0,41648387.474874265,737.5716139244909,20.97463399617586,Relatively Moderate,47.7226741,-118.6888798,99185.0,0.2338487959765006,0.0,2156.6666666666665,4000,2262.0,4000,0,0
269,269,Conoco,46.7940530975452,-118.7537818,0,0,,,,,"46.7940530975452,-118.7537818",Adams,10033.0,8.0,0.0,3.0,1.0,4.0,202.0,45.0,129.0,28.0,1.0,421.0,,,,,,0,0,0,1,36,Connell,46.659028,-118.861158,10.6373,53001950200.0,Adams,1738.0,168854000.0,195027950.0615441,1015.3046014844512,27.542865188038927,Relatively High,46.9252695,-118.5092655,99341.0,0.3107693637255002,0.0,2769.285714285714,9400,3745.555555555556,9400,0,0
270,270,Conoco,47.6899266975452,-117.1962615,0,2,Vercler Castle,47.6660716,-117.2339144,2.4079,"47.6899266975452,-117.1962615",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,291 A,47.6714007,-117.2070129,1.3758,I90,5,15,28,68,74,Oxford Suites Spokane Valley - Tesla Destination,47.675378,-117.206738,1.1184,53063011400.0,Spokane,5473.0,921425000.0,339038.9091628589,9.113743886796,14.700207584649354,Relatively Low,47.6963573,-117.2102305,99216.0,0.0028447710130001,1.0,26661.3125,122000,28437.42857142857,106000,24,22
271,271,Conoco,46.3463267975452,-120.1803222,0,0,,,,,"46.3463267975452,-120.1803222",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,58,46.3492096,-120.1829591,0.2358,I82,0,0,4,7,46,CITY OF ZILLAH P&R SOUTH,46.405006,-120.270737,5.9239,53077002104.0,,,,,,,,,,,0.0045727250760003,1.0,10045.479452054797,29000,9845.833333333334,26000,0,0
272,272,Conoco,46.8887041975452,-117.3640078,1,1,Codger Pole,46.8780097,-117.3654423,0.7428,"46.8887041975452,-117.3640078",Whitman,34585.0,42.0,0.0,14.0,5.0,23.0,273.0,44.0,213.0,16.0,2.0,632.0,,,,,,0,0,0,6,19,Pullman DCFC,46.729875,-117.174581,14.1817,53075000800.0,Whitman,3521.0,468947000.0,21118573.51699949,136.99688886081793,14.278213931482409,Relatively Low,46.8834457,-117.4275753,99111.0,0.0419093121315001,0.0,5047.6,10000,5662.777777777777,10000,0,0
273,273,Conoco,46.3115286975452,-119.2851282,0,0,,,,,"46.3115286975452,-119.2851282",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,,,,,,2,8,20,23,42,Pacific Office Solutions,46.324948,-119.308371,1.4472,53005010201.0,Benton,4295.0,776005000.0,7493271.190991937,16.798964427872004,17.490371482913506,Relatively Low,46.3308577,-119.3360593,99354.0,0.0051933574759997,1.0,18981.047120418847,75000,23076.19047619048,75000,4,13
274,274,Conoco,46.2562216975452,-119.8977689,0,0,,,,,"46.2562216975452,-119.8977689",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,75,46.2587169,-119.8846885,0.649,I82,0,0,4,4,44,Prosser,46.219996,-119.78951,5.7537,53077001901.0,Yakima,3834.0,219440000.0,3084145.868521496,2.038787286573999,18.09800827556103,Relatively Low,46.2601012,-119.8946741,98930.0,0.0006174908225,2.0,8863.384615384615,28000,10800.0,28000,0,0
275,275,Conoco,47.1013410975452,-119.248285,0,0,,,,,"47.1013410975452,-119.248285",Grant,22162.0,44.0,0.0,10.0,4.0,30.0,680.0,186.0,421.0,73.0,2.0,1450.0,179,47.0993007,-119.2478537,0.1426,I90,1,4,4,4,15,Fairfield Inn & Suites by Marriott Moses Lake - Tesla Destination,47.103231,-119.251047,0.1844,53025011001.0,,,,,,,,,,,0.0032236803915,1.0,10136.117647058823,29000,11668.620689655172,29000,14,2
276,276,Conoco,46.6063441975452,-120.5076614,0,1,Yakima Ice Rink,46.5964985,-120.4801896,1.4725,"46.6063441975452,-120.5076614",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,33 B,46.6075314,-120.4880037,0.9377,I82,6,9,11,16,31,3rd Street Parking,46.603762,-120.503347,0.2719,53077000100.0,Yakima,3095.0,770671000.0,1264.0713164974773,1.136201274398,29.88816481437527,Relatively High,46.6030436,-120.5074959,98902.0,0.0002610328685,2.0,14431.142857142857,51000,15786.857142857143,51000,13,13
277,277,Conoco,48.3373396975452,-117.3041697,0,0,,,,,"48.3373396975452,-117.3041697",Pend Oreille,2156.0,2.0,0.0,0.0,1.0,1.0,44.0,0.0,41.0,3.0,0.0,92.0,,,,,,0,0,0,1,56,Pend Oreille PUD,48.1817654,-117.043496,16.1215,53051970200.0,Pend Oreille,2649.0,356580000.0,3022636.991249699,466.81796017122537,22.269670077639827,Relatively Moderate,48.4859383,-117.3043923,99119.0,0.1510837318382779,0.0,1916.6666666666667,3100,1940.0,3100,0,0
278,278,Conoco/Phillips,47.0452087975452,-122.8688457,0,0,,,,,"47.0452087975452,-122.8688457",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0,107,47.0403534,-122.8593819,0.5584,I5,24,49,55,68,500,Intercity Transit,47.045574,-122.857714,0.5253,53067010300.0,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.0004695386264999,2.0,32866.2962962963,133000,34710.10101010101,133000,35,81
279,279,Co-Op Farm & Garden,48.0799600975452,-123.0987656,0,1,Purple Haze - Lavender Fields,48.0728993,-123.0665803,1.5656,"48.0799600975452,-123.0987656",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,,,,,,5,6,9,22,500,The Co-op Farm and Garden,48.079897,-123.098996,0.0115,53009002100.0,Clallam,3523.0,478825000.0,29898.232604213365,1.455594115246,30.82682660569532,Relatively High,48.0787098,-123.1003374,98382.0,0.0004582560934999,2.0,12924.0,27000,12413.636363636364,27000,8,8
280,280,Costco Gasoline,47.9047217975452,-122.2077097,0,0,,,,,"47.9047217975452,-122.2077097",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,47.9046069,-122.2129464,0.243,I5,6,20,73,340,500,Safeway #503,47.89728,-122.205629,0.5237,53061041701.0,Snohomish,4359.0,450290000.0,1273.5975755673176,1.144105554542,28.133387682930167,Relatively High,47.8899399,-122.2149774,98204.0,0.00040557901,2.0,35173.984168865434,187000,37823.50993377483,182000,27,26
281,281,Costco Gasoline,48.7900867975452,-122.5135634,0,1,Mindport Exhibits,48.7508811,-122.4806741,3.0988,"48.7900867975452,-122.5135634",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0,258,48.7867012,-122.5108612,0.2646,I5,9,27,27,45,89,"Fred Meyer 667 (Bellingham, WA)",48.789282,-122.512304,0.08,53073000203.0,,,,,,,,,,,0.0009238509115001,2.0,20183.40740740741,69000,24509.87654320988,69000,15,63
282,282,Costco Gasoline,47.2235669975452,-122.4681592,0,8,Events on 6th,47.2550164,-122.4698862,2.1769,"47.2235669975452,-122.4681592",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,47.2259825,-122.4638103,0.2639,I5,28,80,117,217,500,531609 : Pierce County Annex,47.2283037,-122.4675536,0.3289,53053062600.0,Pierce,2977.0,1060311000.0,0.0,2.681918546279999,36.85974607880021,Very High,47.2203846,-122.4773836,98409.0,0.0008296612294999,2.0,41444.1686746988,219000,45969.18781725888,219000,16,156
283,283,Costco Gasoline,47.5503195975452,-122.0507789,0,1,Fantastic Erratic,47.5302635,-122.0803656,1.9579,"47.5503195975452,-122.0507789",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,15,47.5461753,-122.0544731,0.3346,I90,22,37,260,500,500,Costco,47.54894,-122.04991,0.1037,53033032219.0,,,,,,,,,,,0.0008927419655001,2.0,39484.097859327216,185000,26922.87671232877,111000,13,72
284,284,Costco Gasoline,46.9963293975452,-122.918618,0,0,,,,,"46.9963293975452,-122.918618",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0,102,46.9966991,-122.9139765,0.2205,I5,4,39,54,65,375,Tumwater - Shell Station & Deli Mart,46.993562,-122.908122,0.5309,53067010920.0,Thurston,4122.0,445299000.0,139290.57093099554,3.568790207055999,24.89948160256177,Relatively High,46.9974794,-122.9373651,98501.0,0.001102665297,2.0,30921.65605095541,133000,32610.30612244898,133000,22,61
