gas_key,gas_name_x,gas_lat,gas_long,attr_cnt_1mile_x,attr_cnt_5mile_x,attr_name_x,attr_lat_x,attr_long_x,distance_to_nearest_attr_x,crime_coord_x,crime_county_x,crime_population_x,violent_crime_x,murder_nonnegligent_manslaughter_x,Rape1_x,Robbery_x,aggravated_assault_x,property_crime_x,Burglary_x,larceny_theft_x,motor_vehicle_theft_x,Arson_x,total_crime_x,exit_name_x,exit_lat_x,exit_long_x,distance_to_nearest_exit_x,exit_x,num_EV_in_2_miles_of_gas_x,num_EV_in_5_miles_of_gas_x,num_EV_in_10_miles_of_gas_x,num_EV_in_20_miles_of_gas_x,num_EV_in_50_miles_of_gas_x,Closest_EV_Station_name_x,Closest_EV_Station_lat_x,Closest_EV_Station_long_x,distance_to_closest_ev_station_x,nri_geoid_x,nri_county_x,nri_population_x,nri_build_value_x,nri_agri_value_x,nri_area_x,nri_risk_score_x,nri_risk_rating_x,nri_intpt_lat_x,nri_intpt_long_x,nri_zipcode_x,census_tract_area_x,census_tract_category_x,traff_cnt_10m_avg_x,traff_cnt_10m_max_x,traff_cnt_5m_avg_x,traff_cnt_5m_max_x,num_ev_2_charger_cnt_5mile,num_ev_fast_charger_cnt_5mile
1813,Safeway 04940,47.62470387,-122.1541933,0,2,Microsoft Visitor Center,47.6426765,-122.1367218,1.4862,"47.6247038694021,-122.154193315858",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,13 B,47.6231255,-122.1888613,1.6199,I90,80,218,500,500,500,JLR BELLEVUE DC WALLBOX,47.627388,-122.15591,0.2022,53033023702,,,,,,,,,,,0.000421805,2,49877.11253,240000,44540.81522,185000,440,36
1815,Safeway 0534 Fuel Station,48.1520868,-122.1804002,0,1,Giant Arborvitae (Big Cedar Stump),48.1686403,-122.1891789,1.2145,"48.1520868003752,-122.180400177583",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,206,48.1574791,-122.1898732,0.5746,I5,1,9,12,48,500,Safeway,48.1517906,-122.1817994,0.0677,53061052803,Snohomish,5103,557143000,4158496.829,5.46682594,24.1716142,Relatively Moderate,48.1335519,-122.1637626,98271,0.001705116,2,30089.52756,138000,30372.41379,113000,13,21
1817,Safeway 0584 Fuel Station,46.3753833,-120.3214408,0,0,,,,,"46.3753833,-120.32144075",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,52,46.4056644,-120.2842525,2.745,I82,0,2,5,16,32,CITY OF ZILLAH P&R SOUTH,46.405006,-120.270737,3.1702,53077940005,Yakima,4695,301423000,2271179.84,1.982720257,23.78133197,Relatively Moderate,46.3731394,-120.3161842,98953,0.000601969,2,10467.21311,29000,10271.42857,29000,4,0
1818,Safeway 1135 Fuel Station,47.1950974,-120.9548308,0,1,KBHR Set,47.2232412,-120.9932245,2.6541,"47.1950974,-120.95483075",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,84,47.1936165,-120.9658761,0.5292,I90,0,4,4,4,67,Cle Elum,47.188833,-120.903139,2.4681,53037975104,,,,,,,,,,,0.004008849,1,11844.40678,36000,11234.68085,36000,4,14
1820,Safeway 1235 Fuel Station,46.5851513,-120.5386069,0,1,Yakima Ice Rink,46.5964985,-120.4801896,2.8856,"46.5851513000016,-120.538606949838",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,33 B,46.6075314,-120.4880037,2.8603,I82,2,9,11,16,31,Y.V.M.H. NORTH PARKING-2,46.593746,-120.547564,0.7312,53077001100,Yakima,6931,697575000,5250649.325,4.913113201,24.12330539,Relatively Moderate,46.568303,-120.5514629,98902,0.001500631,2,14534.46809,51000,15871.49533,51000,13,13
1821,Safeway 1437 Fuel Station,47.2229069,-122.4526795,0,8,Pacific Grill Events Center,47.2483674,-122.4377775,1.8951,"47.2229069004083,-122.452679477918",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.2218721,-122.4629957,0.4899,I5,35,76,120,221,500,Safeway 1302 S 38th,47.222547,-122.4515713,0.0577,53053062501,,,,,,,,,,,0.000196789,2,41786.9265,219000,44790.09569,219000,149,16
1825,Safeway 1484 Fuel Station,47.96289562,-122.2113301,0,0,,,,,"47.9628956211795,-122.211330080324",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,,47.9570491,-122.1994275,0.6837,I5,6,16,49,186,500,EVERETT YMCA EVERETT YMCA #4,47.955032,-122.207117,0.5779,53061041000,Snohomish,5380,590812000,0,1.186092217,24.881801,Relatively High,47.9602219,-122.2134422,98201,0.000370282,2,33949.77918,182000,30654.14474,182000,30,16
1826,Safeway 1485 Fuel Station,48.062049,-122.1764292,0,1,Abby Lola Bertain Memorial Wishing Well,48.0089435,-122.1157481,4.6228,"48.0620489997272,-122.176429174959",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,200,48.068138,-122.1847688,0.571,I5,2,9,25,93,500,NE STATION NW STATION,48.052641,-122.189422,0.8856,53061052905,Snohomish,4239,393758000,0,0.80217787,31.06059763,Relatively High,48.067527,-122.1732159,98270,0.000245121,2,32130.09662,182000,39646,138000,26,5
1834,Safeway 1593 Fuel Station,46.25574961,-119.8934031,0,0,,,,,"46.25574961116,-119.893403121766",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,75,46.2587169,-119.8846885,0.4646,I82,0,0,4,4,44,Prosser,46.219996,-119.78951,5.5518,53077001901,Yakima,3834,219440000,3084145.869,2.038787287,18.09800828,Relatively Low,46.2601012,-119.8946741,98930,0.000617491,2,8987.704918,28000,11635.29412,28000,0,0
1835,Safeway 1594 Fuel Station,47.2066688,-122.4422837,0,8,Pacific Grill Events Center,47.2483674,-122.4377775,2.8921,"47.2066687994319,-122.44228370441",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.2067276,-122.4613652,0.8967,I5,8,77,117,215,500,S 39th Street,47.221823,-122.443032,1.0488,53053062502,,,,,,,,,,,0.000146366,2,41133.47345,219000,46041.69082,219000,152,16
1838,Safeway 1660 Fuel Station,46.57805107,-120.4914735,0,1,Yakima Ice Rink,46.5964985,-120.4801896,1.3842,"46.5780510693906,-120.491473542425",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,34,46.5813427,-120.4718152,0.962,I82,5,7,13,16,29,Valley Nissan,46.590246,-120.500687,0.9505,53077001502,Yakima,2804,159389000,0,0.650813531,18.68608651,Relatively Moderate,46.5815704,-120.4858654,98902,0.000204996,2,14195.03356,51000,15712.5,51000,11,13
1839,Safeway 1799 Fuel Station,47.6943544,-117.3655691,0,0,,,,,"47.6943544,-117.3655691",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,283 A,47.6540505,-117.3696848,2.7944,I90,4,32,58,69,74,Spokane Community College 2,47.675767,-117.361847,1.2973,53063001600,Spokane,3738,302697000,1191.917446,0.811816135,14.54169666,Relatively Low,47.6923843,-117.3711367,99207,0.000254312,2,24853.82813,122000,31311.83333,122000,67,3
1843,Safeway 1965 Fuel Station,47.52084584,-122.2694222,0,1,Seattle Escape Games,47.5570432,-122.338531,4.0845,"47.5208458390418,-122.269422177611",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,158,47.510988,-122.2842042,0.9705,I5,4,59,500,500,500,"Rainier Beach WA3-155 ( Seattle, WA)",47.523173,-122.270556,0.1695,53033011802,,,,,,,,,,,0.00026022,2,46728.26,240000,47624.71264,240000,136,45
1846,Safeway 2932 Fuel Station,47.58097789,-122.3847926,0,14,Seattle Great Wheel,47.6061779,-122.3425647,2.6303,"47.5809778929974,-122.384792599084",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,2:00 AM,47.5922816,-122.3261897,2.8436,I90,1,246,439,500,500,Alaska Junction SCL,47.56223,-122.381761,1.3045,53033009801,,,,,,,,,,,0.000122369,2,46547.20721,240000,71182.625,240000,556,63
1847,Safeway 3252 Fuel Station,47.13066519,-119.269576,0,0,,,,,"47.130665193954,-119.269576018916",Grant,22162,44,0,10,4,30,680,186,421,73,2,1450,179,47.0993007,-119.2478537,2.3984,I90,2,4,4,5,15,EN Moses Lake,47.12852,-119.281584,0.5842,53025011002,,,,,,,,,,,0.009217354,1,10835.92105,29000,12583.7037,29000,2,14
1853,Safeway Fuel,45.9115737,-122.7472796,0,0,,,,,"45.9115737,-122.74727955",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,21,45.9176067,-122.7499613,0.4368,I5,1,15,18,57,80,BP,45.9262376,-122.7594659,1.1716,53015001504,,,,,,,,,,,0.004993826,1,28559.15493,107000,27006.45161,81000,27,1
1863,Safeway Fuel Station,47.5695809,-122.2896628,0,15,Seattle Escape Games,47.5570432,-122.338531,2.4402,"47.5695809000543,-122.28966279994",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.568698,-122.3200139,1.4178,I90,4,253,500,500,500,Walgreens #5950,47.563916,-122.287666,0.4028,53033010102,,,,,,,,,,,0.000454385,2,46500.88,240000,62333.69565,240000,579,75
1873,Shell,47.2391243,-122.3565496,0,4,Wagon Trail,47.2754374,-122.3088968,3.3636,"47.2391243026061,-122.356549576694",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,137,47.2411216,-122.351387,0.279,I5,2,49,124,241,500,BJ's Bingo & Gaming,47.2439401,-122.3698252,0.7068,53053940012,,,,,,,,,,,0.000291606,2,39766.9,219000,43096.40719,219000,94,15
1881,Shell,47.62538305,-122.3662433,0,19,Roll Call,47.6099405,-122.342844,1.5269,"47.6253830466209,-122.366243322212",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,166,47.623249,-122.3287142,1.7558,I90,162,269,481,500,500,Queen Anne Square,47.6246042,-122.3593182,0.3273,53033007102,,,,,,,,,,,4.11E-05,2,49283.09633,240000,58898.78571,240000,613,73
1884,Shell,47.65566785,-122.3611565,0,18,Historic Carousel,47.6701584,-122.3521552,1.0865,"47.65566785,-122.3611565",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.6553933,-122.3224726,1.8025,I90,15,282,492,500,500,"FRED MEYER 608 (Ballard, WA)",47.659401,-122.369469,0.4655,53033004800,King,4539,649715000,0,0.509100198,25.09099451,Relatively High,47.6608472,-122.3601847,98107,0.000157182,2,48723.30211,240000,51235.63758,201000,628,96
1885,Shell,47.4869938,-122.2582047,0,1,SyKart Indoor Racing Center,47.4470029,-122.2425564,2.8613,"47.4869937998934,-122.258204653658",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,156,47.4861061,-122.2677827,0.4519,I5,13,88,406,500,500,Tukwila,47.485346,-122.27222,0.665,53033026101,,,,,,,,,,,0.000323837,2,45945.26,240000,40677.48227,220000,185,40
1890,Shell,48.77422265,-122.4957713,0,1,Mindport Exhibits,48.7508811,-122.4806741,1.7552,"48.7742226497548,-122.495771319957",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,256,48.7831825,-122.4927414,0.635,I5,14,27,27,49,93,Bellis Fair,48.784985,-122.488908,0.8075,53073000302,,,,,,,,,,,0.000275805,2,20183.40741,69000,23754.54545,69000,63,15
1891,Shell,47.22329115,-122.4344189,0,7,Pacific Grill Events Center,47.2483674,-122.4377775,1.7417,"47.2232911500066,-122.434418900479",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.2325996,-122.4352841,0.6452,I5,28,74,120,228,500,"3629 South D Street, Tacoma",47.224977,-122.435165,0.1218,53053061900,Pierce,1961,198571000,0,0.401493956,31.29958721,Relatively High,47.2276734,-122.4341708,98418,0.000123986,2,41187.34737,219000,45361.09524,219000,146,16
1893,Shell,47.39453411,-122.2953506,0,5,Neely-Soames Historic Homestead,47.3888266,-122.267945,1.3427,"47.3945341118056,-122.295350612922",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,149 B,47.3919438,-122.2907036,0.2819,I5,9,50,125,500,500,The Four Points by Sheraton Seattle Airport South - Tesla Destination,47.400631,-122.296989,0.4286,53033028902,King,6495,505347000,0,0.797367426,34.84730836,Relatively High,47.399399,-122.301752,98198,0.000246299,2,38601.36,220000,41567.25146,217000,94,15
1895,Shell,47.2362401,-122.396878,0,7,Pacific Grill Events Center,47.2483674,-122.4377775,2.0958,"47.2362401,-122.396878",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,135,47.2404746,-122.4015499,0.366,I5,13,70,127,236,500,DESTINATION DCFAST HOG,47.24293,-122.39677,0.4628,53053940007,Pierce,3150,200201000,1371.392584,0.96375731,32.39828459,Relatively High,47.232117,-122.4011947,98424,0.000299007,2,39723.38,219000,46633.11688,219000,139,16
1898,Shell,47.5944641,-122.3101247,0,17,Smith Tower Observatory,47.6020212,-122.3318687,1.141,"47.5944640997201,-122.310124742687",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,3,47.5927191,-122.3121305,0.1527,I5,105,272,500,500,500,PSS CHARGEPOINT PSS #1,47.595392,-122.311507,0.091,53033009400,King,5700,550847000,0,0.665281931,36.72253414,Very High,47.5880988,-122.3099702,98144,0.000201345,2,48142.74,240000,60820.97222,240000,604,73
1900,Shell,47.68334255,-122.3177418,0,6,Historic Carousel,47.6701584,-122.3521552,1.844,"47.6833425492829,-122.317741825502",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,171,47.6836175,-122.3226278,0.2283,I5,41,223,500,500,500,Safeway Roosevelt Wa yNE,47.682585,-122.317187,0.0584,53033002700,King,5289,754424000,0,0.616720725,25.49509757,Relatively High,47.6868572,-122.3310895,98103,0.000188994,2,49838.12,240000,47555.26316,201000,459,86
1901,Shell,47.29002115,-122.3140483,1,2,Downhill Tubin',47.2760226,-122.3092236,0.9944,"47.2900211503336,-122.31404827505",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,142 B,47.2874605,-122.307099,0.3711,I5,5,21,135,263,500,"Walmart 3794 - Federal Way, WA",47.291494,-122.308894,0.2624,53033030313,King,3612,616370000,10535.45264,1.549003,39.26167945,Very High,47.3002007,-122.3138424,98003,0.000485263,2,39519.84,219000,34875.44974,188000,34,31
1902,Shell,47.35818015,-122.3109846,0,1,Neely-Soames Historic Homestead,47.3888266,-122.267945,2.9255,"47.35818015,-122.3109846",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,147,47.3628358,-122.2955255,0.7927,I5,2,22,145,500,500,Riverstone Apartment Homes,47.357329,-122.301971,0.4264,53033030003,King,5877,595570000,9465.198241,1.777868049,33.16051931,Relatively High,47.3588458,-122.3152313,98054,0.000557499,2,39716.84,220000,38838.50932,207000,42,20
1904,Shell,47.2468465,-122.4626597,4,10,Events on 6th,47.2550164,-122.4698862,0.6592,"47.2468464998732,-122.462659709698",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.2308114,-122.4541824,1.1784,I5,52,79,112,238,500,Safeway Tacoma,47.2508373,-122.4553192,0.4416,53053061300,Pierce,4808,380070000,0,0.607972812,30.45671783,Relatively High,47.2500153,-122.4589966,98405,0.000187946,2,42118.89412,219000,44908.64407,219000,153,16
1905,Shell,47.20798455,-122.463427,0,9,Bradley BlockHouse & Flett House,47.1865766,-122.5185923,2.9858,"47.2079845505181,-122.463426975416",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.20953,-122.462382,0.1176,I5,17,78,116,203,500,Tacoma Mall,47.21543,-122.47068,0.6176,53053062600,Pierce,2977,1060311000,0,2.681918546,36.85974608,Very High,47.2203846,-122.4773836,98409,0.000829661,2,40878.37264,219000,46221.50485,219000,153,16
1908,Shell,47.61554835,-122.3098239,1,18,Mystery Coke Machine,47.6200011,-122.3199008,0.5618,"47.6155483482773,-122.309823946091",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,167,47.618964,-122.328272,0.892,I5,202,281,500,500,500,Central Co-op,47.6154894,-122.3110069,0.0553,53033007901,,,,,,,,,,,3.19E-05,2,48692.62,240000,61062.61745,240000,624,79
1916,Shell,46.28579725,-122.900181,0,0,,,,,"46.2857972499277,-122.900180998196",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,49,46.2807315,-122.9002465,0.3504,I5,1,1,2,5,83,Castle Rock - Cascade Select Market,46.276122,-122.910167,0.8221,53015002003,,,,,,,,,,,0.007895366,1,16420,59000,16980,56000,1,1
1918,Shell,47.5455117,-122.0618621,0,2,Fantastic Erratic,47.5302635,-122.0803656,1.3635,"47.5455117000278,-122.061862104961",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,15,47.5461753,-122.0544731,0.348,I90,15,42,277,500,500,HILTON GARDEN STATION 1,47.546017,-122.06528,0.1634,53033032103,King,4280,820359000,23410.63334,1.565445926,33.36684004,Relatively High,47.5385933,-122.0479034,98029,0.000479383,2,40249.24471,185000,25239.87342,111000,82,13
1919,Shell,47.61875855,-122.3441375,7,19,Roll Call,47.6099405,-122.342844,0.6129,"47.61875855,-122.34413745",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,167,47.618964,-122.328272,0.7399,I5,219,266,500,500,500,Walgreens #11856,47.619142,-122.345372,0.0634,53033007203,,,,,,,,,,,6.91E-05,2,48815.13458,240000,59960.07042,240000,602,74
1922,Shell,47.54656575,-122.3257922,1,13,Seattle Escape Games,47.5570432,-122.338531,0.9375,"47.54656575,-122.32579215",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,161,47.5516486,-122.3170888,0.5373,I5,11,171,500,500,500,DC CORRIDOR SCC GTOWN L2-2,47.542318,-122.32446,0.3003,53033010900,King,1287,895881000,8905.793107,1.845467946,38.43464169,Very High,47.5408335,-122.3175563,98108,0.000693402,2,47346.08,240000,51113.30827,240000,385,62
1923,Shell,47.56134235,-122.3809889,0,14,Seattle Escape Games,47.5570432,-122.338531,2.004,"47.5613423501093,-122.380988936054",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,162,47.5614353,-122.3220541,2.7509,I90,5,234,447,500,500,Alaska Junction SCL,47.56223,-122.381761,0.0712,53033010501,,,,,,,,,,,8.81E-05,2,47214.20043,240000,51761.54639,240000,532,59
1929,Shell,45.85280155,-122.700926,0,0,,,,,"45.85280155,-122.700926",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,16,45.8557292,-122.7047193,0.2728,I5,14,16,23,67,80,ILANI STATION 3,45.852356,-122.708312,0.3572,53011040301,Clark,1471,134653000,2076112.435,10.95481992,15.46757829,Relatively Low,45.8446744,-122.707967,98642,0.003387505,1,28610.10101,126000,31425,107000,30,1
1930,Shell,45.90733085,-122.7405212,0,0,,,,,"45.9073308500087,-122.740521200842",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,21,45.9025012,-122.7405472,0.3341,I5,1,15,20,57,80,BP,45.9262376,-122.7594659,1.5942,53015001503,,,,,,,,,,,0.004400974,1,27744.59459,107000,29037.5,92000,27,1
1931,Shell,45.9084292,-122.7394124,0,0,,,,,"45.9084292,-122.7394124",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,21,45.9025012,-122.7405472,0.4137,I5,1,15,20,57,80,BP,45.9262376,-122.7594659,1.5648,53015001503,,,,,,,,,,,0.004400974,1,27744.59459,107000,29037.5,92000,27,1
1932,Shell,45.98457755,-122.8272141,0,0,,,,,"45.9845775502026,-122.8272140994",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,27,45.9836913,-122.8283873,0.0833,I5,1,1,2,25,79,EZstop Kalama Waterfront,46.0039829,-122.8453115,1.5994,53015001601,,,,,,,,,,,0.004318461,1,23343.63636,81000,33109.09091,72000,0,2
1933,Shell,46.97508351,-120.4139088,0,0,,,,,"46.9750835140028,-120.413908810224",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,115,46.971396,-120.4195895,0.3701,I90,0,0,5,6,58,Holiday Inn Express - Tesla Supercharger,46.976918,-120.54162,6.0287,53037975700,Kittitas,4255,411374000,25329295.33,410.1771485,24.40257496,Relatively Moderate,46.8620898,-120.2290825,98901,0.127898423,0,10607.2093,33000,8472.857143,19000,0,0
1935,Shell,47.49383105,-121.7841797,0,2,Northern Pacific Railway Steam Rotary Snowplow 10,47.5365073,-121.8315207,3.6885,"47.4938310533544,-121.784179721386",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,31,47.4847084,-121.7925846,0.7433,I90,3,9,9,126,500,North Bend Premium Outlets,47.49132,-121.79308,0.4508,53033032704,King,6014,732963000,915658.7303,6.596004019,30.40122299,Relatively High,47.4933201,-121.772091,98065,0.002072116,2,20541.3253,67000,19925,67000,26,14
1938,Shell,47.1815162,-122.4671792,0,10,Bradley BlockHouse & Flett House,47.1865766,-122.5185923,2.4422,"47.1815162001902,-122.467179154775",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,128,47.1763219,-122.4665032,0.3607,I5,2,53,111,185,500,S 84th St and S Park Avenue,47.18093,-122.44228,1.1713,53053071808,Pierce,3920,252609000,1510.769572,0.75495914,34.33677587,Relatively High,47.1783805,-122.4746903,98413,0.000245703,2,42096.22108,219000,49842.45714,219000,109,15
1945,Shell,47.5186392,-122.1998006,0,1,Metropolitan Banquet Hall,47.4892912,-122.1204866,4.2257,"47.5186392,-122.19980055",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,6,47.5159647,-122.1982863,0.1981,I90,7,51,500,500,500,Seattle Seahawks Practice Facility - Tesla Destination,47.53371,-122.19795,1.046,53033025304,,,,,,,,,,,0.000462121,2,44760.06,240000,53079.68254,220000,140,21
1950,Sun Mart,47.40857215,-122.2985216,0,3,Neely-Soames Historic Homestead,47.3888266,-122.267945,1.9786,"47.408572150858,-122.298521629958",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,149,47.4009545,-122.2924935,0.5977,I5,14,65,135,500,500,Safeway #3540,47.410098,-122.298891,0.107,53033028801,King,3095,324997000,10490.02585,2.001047747,32.8471167,Relatively High,47.4207125,-122.3085621,98158,0.000622983,2,38406.02,220000,43182.58706,220000,117,26
1951,Super V Gas,48.73460895,-122.4706407,0,1,Mindport Exhibits,48.7508811,-122.4806741,1.215,"48.7346089506792,-122.470640725781",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,252,48.7355355,-122.4675768,0.1538,I5,16,26,27,45,99,Haggen's Bellingham #3449,48.7330226,-122.4714375,0.1156,53073001000,Whatcom,7138,1150866000,3997.453966,0.95814802,31.26790915,Relatively High,48.7369342,-122.4797492,98225,0.000304433,2,21905.56452,69000,22682.6506,69000,59,15
1953,Tesoro,48.428828,-122.3360169,0,1,Skagit County Fairgrounds,48.4081452,-122.3401183,1.443,"48.4288280000188,-122.336016901306",Skagit,75160,105,2,24,28,51,2343,278,1892,173,7,4903,227,48.431311,-122.3410553,0.2881,I5,13,14,16,35,254,Safeway,48.4371714,-122.3369547,0.5787,53057952200,Skagit,4144,506757000,1567991.922,2.72763534,30.97596444,Relatively High,48.43986,-122.3421913,98273,0.000931019,2,20585.72414,72000,23150,72000,24,5
1956,Texaco,47.82298723,-122.3139246,0,0,,,,,"47.8229872267722,-122.313924601121",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,,47.8104498,-122.2984,1.1278,I5,17,43,127,500,500,"531632: MR Creekside, LLC",47.8142359,-122.3016909,0.8302,53061051500,Snohomish,5601,632448000,0,1.267274023,30.60691278,Relatively High,47.8207651,-122.326422,98026,0.00039366,2,37931.28378,199000,39066.82635,187000,85,18
1959,Texaco,46.14713335,-122.9101913,0,11,Nutty Narrows Bridge,46.1414132,-122.9403767,1.4998,"46.1471333496961,-122.910191306555",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,39,46.1488851,-122.8998609,0.5097,I5,3,3,4,6,83,Panera Bread - Tesla Supercharger,46.143261,-122.898533,0.6196,53015001100,Cowlitz,5856,544724000,12348.27072,2.525631407,29.78061961,Relatively High,46.1280522,-122.9079652,98609,0.00085135,2,18082.16216,72000,17381.86275,72000,1,16
1961,Texaco,46.65406045,-122.9540022,0,0,,,,,"46.65406045,-122.9540022",Lewis,27442,83,1,17,20,45,1072,150,856,66,1,2311,76,46.6478928,-122.9632415,0.6119,I5,0,2,4,5,188,TWIN TRANSIT MELLEN ST. 2,46.711291,-122.976524,4.1004,53041971000,Lewis,2949,354127000,1079464.412,3.733575838,34.32370271,Relatively High,46.6368198,-122.946738,98532,0.001124445,2,19398.57143,75000,21994.7619,75000,2,1
