,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
361,2206,48.1984596,-122.1278465,208,48.1842323,-122.1994394,3.4449,I5
362,93,47.4599068,-122.3362076,154 B,47.4715907,-122.2689543,3.247,I5
363,409,48.003547,-122.1044407,195,47.9875633,-122.1829596,3.7989,I5
364,1201,48.0050584,-122.1043879,195,47.9875633,-122.1829596,3.8329,I5
365,2026,47.4443278,-122.3287395,151,47.4238362,-122.2828776,2.5717,I5
366,408,48.0049941,-122.1041925,195,47.9875633,-122.1829596,3.8401,I5
367,1849,47.7583642,-122.2471604,24,47.7736732,-122.1907124,2.8301,I5
368,1730,47.4227237,-122.2338515,152,47.4287125,-122.2747094,1.9564,I5
369,114,47.4813656,-122.3487698,157,47.5035218,-122.278266,3.6341,I5
370,1720,47.5181454,-122.1996706,6,47.5159647,-122.1982863,0.1641,I5
371,1945,47.5186392,-122.1998006,6,47.5159647,-122.1982863,0.1981,I5
372,2105,48.4066369,-122.3192327,225,48.4037241,-122.330937,0.574,I5
373,1942,47.4117821,-122.2553561,152,47.4287125,-122.2747094,1.4805,I5
374,1618,47.518639,-122.1971552,6,47.5159647,-122.1982863,0.1924,I5
375,347,47.6393853,-122.3999691,167,47.630516,-122.3264667,3.4805,I5
376,1525,47.411892,-122.2489132,152,47.4287125,-122.2747094,1.6767,I5
377,10,47.9224275,-122.2998584,186,47.8847509,-122.2304597,4.141,I5
378,964,47.5364212,-122.3924993,161,47.5516486,-122.3170888,3.6752,I5
379,72,47.9218348,-122.3007033,186,47.8847509,-122.2304597,4.146,I5
380,1944,47.4421023,-122.3340441,151,47.4238362,-122.2828776,2.7071,I5
381,1603,47.419712,-122.2286042,152,47.4287125,-122.2747094,2.2457,I5
382,1431,47.7566976,-122.2376295,22,47.7472186,-122.1872391,2.4335,I5
383,1716,47.4408596,-122.3341756,151,47.4238362,-122.2828776,2.6736,I5
384,1906,47.6594147,-122.4003586,nan,47.6553933,-122.3224726,3.6394,I5
385,944,47.4446329,-122.1999281,nan,47.468448,-122.2127413,1.7529,I5
386,397,48.2407902,-122.3578345,215,48.2708471,-122.2728044,4.4337,I5
387,202,47.7560095,-122.2332735,22,47.7472186,-122.1872391,2.2256,I5
388,1558,47.5008635,-122.1861497,5,47.4994564,-122.1953416,0.4404,I5
389,518,48.0179803,-122.0957122,198,48.0447814,-122.1817074,4.3886,I5
390,1800,47.4091422,-122.2986113,149,47.4009545,-122.2924935,0.6347,I5
391,1063,48.4139382,-122.3128656,226,48.4135964,-122.3314941,0.8556,I5
392,1950,47.4085722,-122.2985216,149,47.4009545,-122.2924935,0.5977,I5
